drugbank_id,interactant_id,polypeptide_id,category,description
DB00295,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00295,BE0000530,P02768,component,protein-containing complex
DB00295,BE0000530,P02768,function,enterobactin binding
DB00295,BE0000530,P02768,function,exogenous protein binding
DB00295,BE0000530,P02768,function,identical protein binding
DB00295,BE0000530,P02768,function,protein-folding chaperone binding
DB00295,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00295,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00296,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00296,BE0000925,P02763,component,platelet alpha granule lumen
DB00296,BE0000925,P02763,component,specific granule lumen
DB00296,BE0000925,P02763,component,tertiary granule lumen
DB00296,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00296,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00296,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00303,BE0000530,P02768,component,cytoplasm
DB00303,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00303,BE0000530,P02768,component,protein-containing complex
DB00303,BE0000530,P02768,function,enterobactin binding
DB00303,BE0000530,P02768,function,exogenous protein binding
DB00303,BE0000530,P02768,function,identical protein binding
DB00303,BE0000530,P02768,function,protein-folding chaperone binding
DB00303,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00303,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00304,BE0000530,P02768,component,cytoplasm
DB00304,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00304,BE0000530,P02768,component,protein-containing complex
DB00304,BE0000530,P02768,function,enterobactin binding
DB00304,BE0000530,P02768,function,exogenous protein binding
DB00304,BE0000530,P02768,function,identical protein binding
DB00304,BE0000530,P02768,function,protein-folding chaperone binding
DB00304,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00304,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00304,BE0000685,P04278,function,steroid binding
DB00310,BE0000530,P02768,component,cytoplasm
DB00310,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00310,BE0000530,P02768,component,protein-containing complex
DB00310,BE0000530,P02768,function,enterobactin binding
DB00310,BE0000530,P02768,function,exogenous protein binding
DB00310,BE0000530,P02768,function,identical protein binding
DB00310,BE0000530,P02768,function,protein-folding chaperone binding
DB00310,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00310,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00313,BE0000530,P02768,component,cytoplasm
DB00313,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00313,BE0000530,P02768,component,protein-containing complex
DB00313,BE0000530,P02768,function,enterobactin binding
DB00313,BE0000530,P02768,function,exogenous protein binding
DB00313,BE0000530,P02768,function,identical protein binding
DB00313,BE0000530,P02768,function,protein-folding chaperone binding
DB00313,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00313,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00316,BE0000530,P02768,component,cytoplasm
DB00316,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00316,BE0000530,P02768,component,protein-containing complex
DB00316,BE0000530,P02768,function,enterobactin binding
DB00316,BE0000530,P02768,function,exogenous protein binding
DB00316,BE0000530,P02768,function,identical protein binding
DB00316,BE0000530,P02768,function,protein-folding chaperone binding
DB00316,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00316,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00317,BE0000530,P02768,component,cytoplasm
DB00317,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00317,BE0000530,P02768,component,protein-containing complex
DB00317,BE0000530,P02768,function,enterobactin binding
DB00317,BE0000530,P02768,function,exogenous protein binding
DB00317,BE0000530,P02768,function,identical protein binding
DB00317,BE0000530,P02768,function,protein-folding chaperone binding
DB00317,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00317,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00317,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00317,BE0000925,P02763,component,platelet alpha granule lumen
DB00317,BE0000925,P02763,component,specific granule lumen
DB00317,BE0000925,P02763,component,tertiary granule lumen
DB00317,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00317,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00317,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00321,BE0000530,P02768,component,cytoplasm
DB00321,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00321,BE0000530,P02768,component,protein-containing complex
DB00321,BE0000530,P02768,function,enterobactin binding
DB00321,BE0000530,P02768,function,exogenous protein binding
DB00321,BE0000530,P02768,function,identical protein binding
DB00321,BE0000530,P02768,function,protein-folding chaperone binding
DB00321,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00321,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00321,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00321,BE0000925,P02763,component,platelet alpha granule lumen
DB00321,BE0000925,P02763,component,specific granule lumen
DB00321,BE0000925,P02763,component,tertiary granule lumen
DB00321,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00321,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00321,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00324,BE0000209,P08185,component,extracellular region
DB00327,BE0000530,P02768,component,cytoplasm
DB00327,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00327,BE0000530,P02768,component,protein-containing complex
DB00327,BE0000530,P02768,function,enterobactin binding
DB00327,BE0000530,P02768,function,exogenous protein binding
DB00327,BE0000530,P02768,function,identical protein binding
DB00327,BE0000530,P02768,function,protein-folding chaperone binding
DB00327,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00327,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00328,BE0000530,P02768,component,cytoplasm
DB00328,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00328,BE0000530,P02768,component,protein-containing complex
DB00328,BE0000530,P02768,function,enterobactin binding
DB00328,BE0000530,P02768,function,exogenous protein binding
DB00328,BE0000530,P02768,function,identical protein binding
DB00328,BE0000530,P02768,function,protein-folding chaperone binding
DB00328,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00328,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00332,BE0000530,P02768,component,cytoplasm
DB00332,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00332,BE0000530,P02768,component,protein-containing complex
DB00332,BE0000530,P02768,function,enterobactin binding
DB00332,BE0000530,P02768,function,exogenous protein binding
DB00332,BE0000530,P02768,function,identical protein binding
DB00332,BE0000530,P02768,function,protein-folding chaperone binding
DB00332,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00332,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00332,BE0004879,P02763,component,collagen-containing extracellular matrix
DB00332,BE0004879,P02763,component,platelet alpha granule lumen
DB00332,BE0004879,P02763,component,specific granule lumen
DB00332,BE0004879,P02763,component,tertiary granule lumen
DB00332,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB00332,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB00332,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB00332,BE0004879,P19652,component,azurophil granule lumen
DB00332,BE0004879,P19652,component,collagen-containing extracellular matrix
DB00332,BE0004879,P19652,component,extracellular region
DB00332,BE0004879,P19652,component,platelet alpha granule lumen
DB00332,BE0004879,P19652,component,specific granule lumen
DB00332,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB00332,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB00332,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB00333,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00333,BE0000925,P02763,component,platelet alpha granule lumen
DB00333,BE0000925,P02763,component,specific granule lumen
DB00333,BE0000925,P02763,component,tertiary granule lumen
DB00333,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00333,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00333,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00333,BE0000530,P02768,component,cytoplasm
DB00333,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00333,BE0000530,P02768,component,protein-containing complex
DB00333,BE0000530,P02768,function,enterobactin binding
DB00333,BE0000530,P02768,function,exogenous protein binding
DB00333,BE0000530,P02768,function,identical protein binding
DB00333,BE0000530,P02768,function,protein-folding chaperone binding
DB00333,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00333,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00334,BE0000530,P02768,component,cytoplasm
DB00334,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00334,BE0000530,P02768,component,protein-containing complex
DB00334,BE0000530,P02768,function,enterobactin binding
DB00334,BE0000530,P02768,function,exogenous protein binding
DB00334,BE0000530,P02768,function,identical protein binding
DB00334,BE0000530,P02768,function,protein-folding chaperone binding
DB00334,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00334,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00334,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00334,BE0000925,P02763,component,platelet alpha granule lumen
DB00334,BE0000925,P02763,component,specific granule lumen
DB00334,BE0000925,P02763,component,tertiary granule lumen
DB00334,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00334,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00334,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00335,BE0000530,P02768,component,cytoplasm
DB00335,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00335,BE0000530,P02768,component,protein-containing complex
DB00335,BE0000530,P02768,function,enterobactin binding
DB00335,BE0000530,P02768,function,exogenous protein binding
DB00335,BE0000530,P02768,function,identical protein binding
DB00335,BE0000530,P02768,function,protein-folding chaperone binding
DB00335,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00335,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00342,BE0004879,P02763,component,collagen-containing extracellular matrix
DB00342,BE0004879,P02763,component,platelet alpha granule lumen
DB00342,BE0004879,P02763,component,specific granule lumen
DB00342,BE0004879,P02763,component,tertiary granule lumen
DB00342,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB00342,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB00342,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB00342,BE0004879,P19652,component,azurophil granule lumen
DB00342,BE0004879,P19652,component,collagen-containing extracellular matrix
DB00342,BE0004879,P19652,component,extracellular region
DB00342,BE0004879,P19652,component,platelet alpha granule lumen
DB00342,BE0004879,P19652,component,specific granule lumen
DB00342,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB00342,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB00342,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
